job_link,last_processed_time,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type
https://www.linkedin.com/jobs/view/software-sales-expert-saas-at-harris-computer-3804368686,2024-01-21 12:50:50.514558+00,t,t,f,Software Sales Expert (SaaS),Harris Computer,"Alabama, United States",2024-01-17,Clanton,United States,Ticket Broker,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/swimming-teacher-at-partnerships-in-care-3806322926,2024-01-19 14:02:08.873973+00,t,t,f,Swimming Teacher,Partnerships in Care,"Ashbourne, England, United Kingdom",2024-01-17,Mansfield,United Kingdom,Teacher Music,Mid senior,Onsite
https://www.linkedin.com/jobs/view/universal-banker-i-at-united-community-3791216954,2024-01-20 05:27:10.322818+00,t,t,f,Universal Banker I,United Community,"Murrells Inlet, SC",2024-01-17,South Carolina,United States,Teller Vault,Mid senior,Onsite
https://www.linkedin.com/jobs/view/community-association-manager-csfl2023-6388-at-realmanage-family-of-brands-3806255126,2024-01-20 05:27:10.202699+00,t,t,f,Community Association Manager (CSFL2023-6388),RealManage Family of Brands,"Coral Springs, FL",2024-01-17,Boca Raton,United States,Supervisor Properties,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-retail-consultant-at-palm-beach-tan-3739821876,2024-01-19 09:45:09.215838+00,f,f,f,Sales & Retail Consultant,Palm Beach Tan,"White Oak, OH",2024-01-17,Park Forest,United States,Vocational Rehabilitation Consultant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/internet-tv-sales-expert-at-premium-retail-services-3794082980,2024-01-19 09:45:09.215838+00,f,f,f,Internet TV Sales Expert,Premium Retail Services,"Salem, OR",2024-01-17,Monmouth,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/software-engineering-lead-at-ust-3728782466,2024-01-21 15:18:53.912837+00,t,t,f,Software Engineering Lead,UST,"Dallas, TX",2024-01-17,Garland,United States,Tool Grinder I,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/contractor-s-engineering-mananger-at-octavius-infrastructure-3688210283,2024-01-19 09:45:09.215838+00,f,f,f,Contractor's Engineering Mananger,Octavius Infrastructure,"London, England, United Kingdom",2024-01-17,Greater London,United Kingdom,Utilization Engineer,Mid senior,Onsite
https://www.linkedin.com/jobs/view/assistant-manager-projects-at-damac-properties-3740413025,2024-01-20 05:03:48.064275+00,t,t,f,Assistant Manager-Projects,DAMAC Properties,"Miami, FL",2024-01-17,Highland Park,United States,Supervisor Properties,Mid senior,Onsite
https://www.linkedin.com/jobs/view/supervisory-public-affairs-specialist-internal-external-communications-mgr-msp-12-month-roster-at-irs-office-of-chief-counsel-3803061246,2024-01-19 09:45:09.215838+00,f,f,f,Supervisory Public Affairs Specialist (Internal/External Communications Mgr) MSP (12-month roster),"IRS, Office of Chief Counsel","Birmingham, AL",2024-01-17,Birmingham,United States,Supervisor Travel-Information Center,Mid senior,Onsite
https://www.linkedin.com/jobs/view/electronics-production-supervisor-%2435-45-hr-at-aerotek-3807938692,2024-01-19 09:45:09.215838+00,f,f,f,Electronics Production Supervisor $35-45 HR,Aerotek,"Valley City, OH",2024-01-17,Akron,United States,Utilities-And-Maintenance Supervisor,Mid senior,Onsite
https://www.linkedin.com/jobs/view/tanning-sales-consultant-at-palm-beach-tan-3683036169,2024-01-19 09:45:09.215838+00,f,f,f,Tanning Sales Consultant,Palm Beach Tan,"Columbia, SC",2024-01-17,Columbia,United States,Vocational Rehabilitation Consultant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/multi-nc-machinist-at-v2x-3803067191,2024-01-19 21:30:14.836925+00,t,t,f,Multi-NC Machinist,V2X,"Indianapolis, IN",2024-01-17,Guilford,United States,Tool Builder,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-development-impact-specialist-financial-intermediaries-at-usajobs-3805604259,2024-01-19 09:45:09.215838+00,f,f,f,Senior Development Impact Specialist (Financial Intermediaries),USAJOBS,"Washington, DC",2024-01-17,Dunkirk,United States,Supervisor Sample,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ultrasound-technologist-at-cache-valley-hospital-3724862456,2024-01-20 15:07:51.043557+00,t,t,f,Ultrasound Technologist,Cache Valley Hospital,"North Logan, UT",2024-01-17,Brigham City,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/solutions-architect-at-encore-technologies-3800481731,2024-01-19 09:45:09.215838+00,f,f,f,Solutions Architect,Encore Technologies,"Indianapolis, IN",2024-01-17,Guilford,United States,Technical Coordinator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/technical-manager-at-w-r-grace-3806818630,2024-01-19 09:45:09.215838+00,f,f,f,Technical Manager,W. R. Grace,"Sulphur, LA",2024-01-17,Lake Charles,United States,Technical Coordinator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/bank-custodian-part-time-2-nights-a-week-at-grbs-inc-3806309236,2024-01-20 15:07:58.872736+00,t,t,f,Bank Custodian Part Time 2 Nights a Week,GRBS Inc.,"Caledonia, MI",2024-01-17,Grand Rapids,United States,Survey Worker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/registered-nurse-shift-leader-cardiology-%245k-sign-on-bonus-at-covenant-health-3680208889,2024-01-20 01:56:11.017215+00,t,t,f,"Registered Nurse, Shift Leader, Cardiology, $5K Sign-on Bonus",Covenant Health,"Knoxville, TN",2024-01-17,Louisville,United States,Ventilator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/controller-at-fp-a-services-limited-3805515513,2024-01-20 05:03:22.277777+00,t,t,f,Controller,FP & A SERVICES LIMITED,"Houston, TX",2024-01-17,Houston,United States,Vector Control Assistant,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/senior-program-manager-at-beam-projects-3804004074,2024-01-19 09:45:09.215838+00,f,f,f,Senior Program Manager,Beam Projects,"Liverpool Street, England, United Kingdom",2024-01-17,Basildon,United Kingdom,Supervisor Net Making,Mid senior,Onsite
https://www.linkedin.com/jobs/view/tax-agent-2%2Byrs-paid-tax-experience-required-at-jobs-for-humanity-3805662377,2024-01-21 17:23:36.613816+00,t,t,f,Tax Agent - 2+Yrs Paid Tax Experience Required,Jobs for Humanity,"Burlington, VT",2024-01-17,Vermont,United States,Tax Attorney,Mid senior,Onsite
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-aequor-allied-division-3782644877,2024-01-20 01:22:53.225305+00,t,t,f,Travel Allied Health Professional - Ultrasound Technologist,"Aequor, Allied Division","Normal, IL",2024-01-17,Normal,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/customer-development-manager-convenience-channel-at-advantage-solutions-3790965091,2024-01-19 09:45:09.215838+00,f,f,f,Customer Development Manager Convenience Channel,Advantage Solutions,Greater Houston,2024-01-17,Baytown,United States,Supervisor Specialty Food Products,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ultrasound-technologist-prn-at-community-health-systems-3796069287,2024-01-19 23:08:25.622011+00,t,t,f,Ultrasound Technologist PRN,Community Health Systems,"Naples, FL",2024-01-17,Naples,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/assistant-manager-at-jack-s-family-restaurants-lp-3783908873,2024-01-19 12:46:28.069338+00,t,t,f,Assistant Manager,"Jack's Family Restaurants, LP","Prattville, AL",2024-01-17,Montgomery,United States,Train Clerk,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/surveyor-vancouver-port-at-cotecna-inspection-3779696890,2024-01-19 09:45:09.215838+00,f,f,f,Surveyor - VANCOUVER PORT,Cotecna Inspection,"Vancouver, British Columbia, Canada",2024-01-17,Hollywood,United States,Surveyor Helper,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-consultant-full-time-at-star-furniture-3746359366,2024-01-20 15:07:51.618394+00,t,t,f,"Sales Consultant, Full-Time",Star Furniture,"Pflugerville, TX",2024-01-17,Austin,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ehs-manager-at-true-north-consulting-llc-kansas-city-3760327662,2024-01-19 21:10:20.417927+00,t,t,f,EHS Manager,"True North Consulting, LLC(Kansas City)","Janesville, WI",2024-01-17,Wisconsin,United States,Supervisor Sheet Manufacturing,Mid senior,Onsite
https://www.linkedin.com/jobs/view/assistant-manager-at-sam-s-xpress-car-wash-llc-3746161669,2024-01-19 09:45:09.215838+00,f,f,f,Assistant Manager,"Sam's Xpress Car Wash, LLC","Charlotte, NC",2024-01-17,Ridgewood,United States,Weather Clerk,Mid senior,Onsite
https://www.linkedin.com/jobs/view/telemetry-registered-nurse-at-prime-healthcare-at-health-ecareers-3806084409,2024-01-19 09:45:09.215838+00,f,f,f,Telemetry Registered Nurse at Prime Healthcare,Health eCareers,"Riverdale, GA",2024-01-17,Atlanta,United States,Ventilator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/branch-operations-lead-at-east-west-bank-3338518927,2024-01-21 13:17:13.911666+00,t,t,f,Branch Operations Lead,East West Bank,"North El Monte, CA",2024-01-17,West Covina,United States,Teller Vault,Mid senior,Onsite
https://www.linkedin.com/jobs/view/qc-inspector-at-the-job-network-3807908916,2024-01-19 21:10:40.775896+00,t,t,f,QC Inspector,The Job Network,"Des Moines, IA",2024-01-17,Des Moines,United States,Tool-Crib Attendant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/inpatient-rn-at-fresenius-medical-care-north-america-at-health-ecareers-3795538519,2024-01-19 11:08:40.784812+00,t,t,f,inpatient RN at Fresenius Medical Care North America,Health eCareers,"New Brunswick, NJ",2024-01-17,Irvington,United States,Supervisor Travel-Information Center,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/sales-consultant-electrical-at-gts-group-ltd-3803426054,2024-01-19 21:10:51.68516+00,t,t,f,Sales Consultant - Electrical,GTS Group Ltd,"Aylesbury, England, United Kingdom",2024-01-17,Luton,United Kingdom,Ticket Broker,Mid senior,Onsite
https://au.linkedin.com/jobs/view/administrative-supervisor-at-chubb-fire-security-australia-3806535941,2024-01-20 15:07:18.403973+00,t,t,f,Administrative Supervisor,Chubb Fire & Security Australia,"Sydney, New South Wales, Australia",2024-01-17,Parramatta,Australia,Supervisor Logging,Mid senior,Onsite
https://www.linkedin.com/jobs/view/manager-systems-engineering-2-with-security-clearance-at-clearancejobs-3800156139,2024-01-20 05:35:55.979367+00,t,t,f,Manager Systems Engineering 2 with Security Clearance,ClearanceJobs,"Linthicum, MD",2024-01-17,Silver Spring,United States,Supervisor Screen Making,Mid senior,Onsite
https://www.linkedin.com/jobs/view/project-supervisor-at-c-2-utility-contractors-llc-3733261915,2024-01-21 14:46:23.959423+00,t,t,f,Project Supervisor,"C-2 Utility Contractors, LLC","Columbia, TN",2024-01-17,Tennessee,United States,Supervisor Screen Making,Mid senior,Onsite
https://www.linkedin.com/jobs/view/advanced-practice-provider-tiered-sign-on-bonus-up-to-%245-000-at-wake-county-3780827859,2024-01-20 14:29:21.462798+00,t,t,f,"Advanced Practice Provider - Tiered Sign On Bonus Up To $5,000",Wake County,"Raleigh, NC",2024-01-17,North Carolina,United States,Test Worker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-consultant-at-blogonize-3806129115,2024-01-19 09:45:09.215838+00,f,f,f,Sales Consultant,Blogonize,"Novi, MI",2024-01-17,Ann Arbor,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-development-executive-i-at-rxo-inc-3762847646,2024-01-19 21:10:53.745111+00,t,t,f,Business Development Executive I,"RXO, Inc.","Ann Arbor, MI",2024-01-17,Chelsea,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ready-meals-lead-d87-1801-at-safeway-3742793044,2024-01-21 14:46:22.778916+00,t,t,f,Ready Meals Lead-D87-1801,Safeway,"Warrenton, VA",2024-01-17,Manassas,United States,Travel Clerk,Mid senior,Onsite
https://www.linkedin.com/jobs/view/staff-technical-program-manager-at-rivian-3712757291,2024-01-19 09:45:09.215838+00,f,f,f,Staff Technical Program Manager,Rivian,"Irvine, CA",2024-01-17,San Juan Capistrano,United States,Supervisor Matrix,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/land-manager-at-dandara-3805077277,2024-01-20 09:03:46.763501+00,t,t,f,Land Manager,Dandara,"Milton Keynes, England, United Kingdom",2024-01-17,Northampton,United Kingdom,Supervisor Properties,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-consultant-at-onewater-marine-3804384485,2024-01-20 06:15:17.725172+00,t,t,f,Sales Consultant,OneWater Marine,"Clearwater, FL",2024-01-17,Seminole,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/assistant-manager-at-snipes-3670519226,2024-01-20 00:05:08.891619+00,t,t,f,Assistant Manager,SNIPES,"Miami, FL",2024-01-17,Coral Gables,United States,Supervisor Mill,Mid senior,Onsite
https://www.linkedin.com/jobs/view/scheduling-manager-msg-advanced-manufacturing-at-turner-construction-company-3755786688,2024-01-19 09:45:09.215838+00,f,f,f,Scheduling Manager - MSG - Advanced Manufacturing,Turner Construction Company,"Columbus, OH",2024-01-17,Columbus,United States,Turner,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/field-sales-consultant-at-hillarys-3776524636,2024-01-19 09:45:09.215838+00,f,f,f,Field Sales Consultant,Hillarys,"Kiddington, England, United Kingdom",2024-01-17,Oxford,United Kingdom,Vocational Rehabilitation Consultant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-product-manager-rider-foundations-personalization-at-uber-3803583719,2024-01-19 09:45:09.215838+00,f,f,f,Senior Product Manager - Rider Foundations & Personalization,Uber,"San Francisco, CA",2024-01-17,Richmond,United States,Supervisor Laundry,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/health-physics-surveyor-at-nuvia-3737852730,2024-01-19 09:45:09.215838+00,f,f,f,Health Physics Surveyor,NUVIA,"Largs, Scotland, United Kingdom",2024-01-17,Greater Glasgow,United Kingdom,Surveyor Helper,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-consultant-ii-paramount-off-premise-dallas-at-southern-glazer-s-wine-spirits-3801135493,2024-01-21 08:16:10.237897+00,t,t,f,Sales Consultant II - Paramount Off Premise (Dallas),Southern Glazer's Wine & Spirits,"Farmers Branch, TX",2024-01-17,Denton,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-manager-brand-marketing-at-red-bull-3766994304,2024-01-21 13:05:07.710637+00,t,t,f,"Senior Manager, Brand Marketing",Red Bull,"Atlanta, GA",2024-01-17,Stockbridge,United States,Supervisor Trust Accounts,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-program-analyst-project-manager-temporary-nte-1-year-mbe-up-to-5-years-at-irs-office-of-chief-counsel-3803053763,2024-01-20 09:03:30.758306+00,t,t,f,"Senior Program Analyst (Project Manager) Temporary NTE 1 year, MBE up to 5 years","IRS, Office of Chief Counsel","Oakland, CA",2024-01-17,Fremont,United States,Supervisor Logging,Mid senior,Onsite
https://www.linkedin.com/jobs/view/supervisor-for-large-animal-technical-services-at-massachusetts-institute-of-technology-3705725249,2024-01-19 09:45:09.215838+00,f,f,f,Supervisor for Large Animal Technical Services,Massachusetts Institute of Technology,"Cambridge, MA",2024-01-17,Boston,United States,Veterinarian Laboratory Animal Care,Mid senior,Onsite
https://www.linkedin.com/jobs/view/personal-injury-litigation-attorney-at-bcg-attorney-search-3699956349,2024-01-19 09:45:09.215838+00,f,f,f,Personal Injury Litigation Attorney,BCG Attorney Search,"Medford, MA",2024-01-17,Haverhill,United States,Tax Attorney,Mid senior,Onsite
https://www.linkedin.com/jobs/view/medical-outreach-case-manager-access-to-care-at-mainehealth-3746655273,2024-01-19 09:45:09.215838+00,f,f,f,Medical Outreach Case Manager - Access to Care,MaineHealth,"Farmington, ME",2024-01-17,Maine,United States,Vocational Rehabilitation Consultant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/tax-operations-associate-manager-at-coinbase-3800508563,2024-01-19 16:56:55.196424+00,t,t,f,Tax Operations Associate Manager,Coinbase,"New York, NY",2024-01-17,Lakeview,United States,Supervisor Show Operations,Mid senior,Onsite
https://www.linkedin.com/jobs/view/finance-manager-drives-at-rockwell-automation-3777734649,2024-01-20 08:48:04.278104+00,t,t,f,"Finance Manager, Drives",Rockwell Automation,"Mequon, WI",2024-01-17,Grafton,United States,Supervisor Painting,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ultrasound-technologist-at-summit-health-3802732219,2024-01-21 17:18:07.77233+00,t,t,f,Ultrasound Technologist,Summit Health,"White Plains, NY",2024-01-17,Tarrytown,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/regional-reliability-manager-at-sbg-3691433682,2024-01-19 23:08:19.870333+00,t,t,f,Regional Reliability Manager,SBG,"Monett, MO",2024-01-17,Missouri,United States,Supervisor Preparation Plant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/residential-route-supervisor-in-ft-pierce-at-waste-pro-usa-3807068891,2024-01-19 09:45:09.215838+00,f,f,f,Residential Route Supervisor in Ft Pierce,Waste Pro USA,"Fort Pierce, FL",2024-01-17,Florida,United States,Supervisor Yard,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ultrasonographer-rad-ultrasonographer-general-ultra-at-cross-country-allied-3807295759,2024-01-19 09:45:09.215838+00,f,f,f,Ultrasonographer - RAD / Ultrasonographer General - ULTRA,Cross Country Allied,"Cortez, CO",2024-01-17,Colorado,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-technical-program-manager-at-integrated-computer-solutions-inc-ics-3797959594,2024-01-19 17:36:08.788508+00,t,t,f,Senior Technical Program Manager,"Integrated Computer Solutions, Inc. (ICS)","Waltham, MA",2024-01-17,Brookline,United States,Technical Coordinator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/xray-technologist-rad-xray-technologist-rt-r-at-cross-country-allied-3799269675,2024-01-19 09:45:09.215838+00,f,f,f,Xray Technologist - RAD / Xray Technologist - RT(R),Cross Country Allied,"Salt Lake City, UT",2024-01-17,Bountiful,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/registered-nurse-case-manager-worker-compensation-at-spectrum-healthcare-resources-at-health-ecareers-3805960794,2024-01-19 09:45:09.215838+00,f,f,f,Registered Nurse Case Manager - Worker Compensation at Spectrum Healthcare Resources,Health eCareers,"Phoenix, AZ",2024-01-17,Chandler,United States,Utilization-Review Coordinator,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/general-manager-project-delivery-merit-at-cementation-americas-3796319846,2024-01-19 09:45:09.215838+00,f,f,f,General Manager Project Delivery - Merit,Cementation Americas,"Vancouver, British Columbia, Canada",2024-01-17,Delta,Canada,Supervisor Vendor Quality,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/contact-centre-sales-advisor-uddingston-at-sky-3803024470,2024-01-20 01:22:53.248251+00,t,t,f,Contact Centre Sales Advisor - Uddingston,Sky,"Uddingston, Scotland, United Kingdom",2024-01-17,Greater Glasgow,United Kingdom,Ticket Broker,Associate,Onsite
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-totalmed-inc-3794713730,2024-01-20 04:22:26.37281+00,t,t,f,Travel Allied Health Professional - Ultrasound Technologist,"TotalMed, Inc.","St Albans, VT",2024-01-17,Vermont,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/team-lead-cnc-at-hendrickson-3807946535,2024-01-19 17:42:15.373261+00,t,t,f,Team Lead - CNC,Hendrickson,"Medina, NY",2024-01-17,New York,United States,Vector Control Assistant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/store-associate-shortage-control-at-burlington-stores-inc-3797082633,2024-01-19 09:45:09.215838+00,f,f,f,Store Associate - Shortage Control,"Burlington Stores, Inc.","Garner, NC",2024-01-17,Raleigh,United States,Vector Control Assistant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/nurse-rn-case-management-fort-wayne-indiana-at-solomon-page-3784065014,2024-01-19 09:45:09.215838+00,f,f,f,"Nurse - RN - Case Management | Fort Wayne, Indiana",Solomon Page,"Fort Wayne, IN",2024-01-17,Fort Wayne,United States,Utilization-Review Coordinator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-consultant-at-k-hovnanian%C2%AE-homes-3792806719,2024-01-20 10:11:03.130492+00,t,t,f,Sales Consultant,K. Hovnanian® Homes,"Houston, TX",2024-01-17,Baytown,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-strategic-portfolio-manager-at-visa-3789726859,2024-01-19 09:45:09.215838+00,f,f,f,Senior Strategic Portfolio Manager,Visa,"Miami, FL",2024-01-17,Coral Gables,United States,Supervisor Matrix,Mid senior,Onsite
https://www.linkedin.com/jobs/view/personal-injury-attorney-at-jobot-3805385178,2024-01-21 16:19:07.296305+00,t,t,f,Personal Injury Attorney,Jobot,"Shreveport, LA",2024-01-17,Bossier City,United States,Tax Attorney,Mid senior,Onsite
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-advantis-medical-staffing-3807784316,2024-01-20 07:16:55.682515+00,t,t,f,Travel Allied Health Professional - Ultrasound Technologist,Advantis Medical Staffing,"Zanesville, OH",2024-01-17,Hopewell,United States,Ultrasound Technologist,Mid senior,Onsite
