job_link,job_skills
https://www.linkedin.com/jobs/view/attorney-lawyer-at-bcg-attorney-search-3806826190,"Family Law, Legal Document Preparation, Drafting Pleadings and Motions, Legal Correspondence, Witness Interviewing and Preparation, Legal Research, Court Appearances, Case Management, Administrative Tasks, Filing, Mailing, Organization of Files, Juris Doctor Degree (JD), Illinois License, Family Law Experience (Preferred), 401K with Employer Match, Incentives/Bonus Pay, Malpractice Insurance, Paid Bar and CLE Dues, Paid Time Off, Free Parking, Company Cell Phone, Company Laptop"
https://www.linkedin.com/jobs/view/corrugated-structural-designer-at-pratt-industries-3807566365,"Corrugated packaging, CAD, Structural design, Project management, Team collaboration, Problem solving, Communication, Microsoft Office, Articulated CAD, Kongsberg table, TOPS software, Prototypes, Manufacturing environment, Strong organizational skills, Fastpaced environment, Ability to handle multiple projects, Ability to work in a noisy dirty dusty environment"
https://www.linkedin.com/jobs/view/case-manager-rn-at-dice-3802938720,"EPIC, EMR, Registered Nurse Case Manager, Case Coordinator, Discharge Planning, Acute Care, Healthcare"
https://www.linkedin.com/jobs/view/residential-counselor-direct-care-medical-at-bamsi-3768085052,"Healthcare, Personal care, Van transportation, Documentation, High school diploma/GED, Valid driver's license, Direct care and support, Activities of Daily Living (ADL), Positive Behavior Supports (PBS), Medication Administration Program (MAP), Nutritional needs, Communication tools, Community based activities, Group activities, Individual Service Plans (ISP's), BAMSI Safe Driver Policy PE4812, Behavior plans, Medication treatment plans, Financial audits, ISP data, Behavior data, Behavior tracking, Computer, Electronic system, Microsoft Office Suite, English language, Communication, Verbal communication, Writing, Documentation, Physical strength, Fine motor skills, Moderate to occasionally loud work environment, Background checks, Fingerprints, Drug testing, TB testing, Employment history verification, Reference checks"
https://www.linkedin.com/jobs/view/home-care-rn-lpn-in-champlin-mn-new-increased-wages-at-craig-homecare-a-phs-company-3805674126,"Pediatric Nursing, Private Duty Nursing, Registered Nurse (RN), Licensed Practical Nurse (LPN), Tracheostomy Care, Ventilator Care, Gastrostomy Tube Care, Medical Terminology, Patient Care, OneonOne Training, 24Hour Support Staff, Flexible Scheduling, Medical Dental and Vision Insurance, CompanyPaid Life Insurance, 401k Plan with Employer Match, Paid Time Off, Tuition Reimbursement, Referral Bonus, Equal Opportunity Employer"
https://www.linkedin.com/jobs/view/retail-assistant-manager-coastland-center-mall-at-bath-body-works-3806369028,"Leadership, Coaching, Communication, Sales Management, Customer Service, Teamwork, High School Diploma or GED Certificate, Retail, Safety, Payroll Management"
https://www.linkedin.com/jobs/view/penetration-tester-at-talent-groups-3806862202,"Penetration Testing, Web Application Penetration Testing, Mobile Application Penetration Testing, Coding, Computer Security, Systems, Troubleshooting, ProblemSolving, BurpSuite, Security Reviews, Threat Modeling, Findings Tracking, DAST, SAST, Code Review, DevSecOps, Python, Java, OWASP Top 10, Web Application Vulnerabilities"
https://uk.linkedin.com/jobs/view/cost-manager-at-turner-townsend-3791535402,"Contract Management, NEC3, Project Cost Monitoring, Forecasting, Reporting, Cost Control, Value Engineering, Contract Change Management, Governance, Budget, Degree (relevant), Professional Body Membership"
https://www.linkedin.com/jobs/view/senior-manager-brand-marketing-at-red-bull-3766994304,"Leadership, Management, Coaching, Budgeting, Consumer Insights, Market Research, Product Marketing, Campaign Execution, Retail Activation, Advertising, Digital Marketing, Social Media Marketing, Project Management, Team Management, Budget Management, Communication, Collaboration, Problem Solving, Analytical Skills, Creative Thinking, Strategic Thinking, Execution, Innovation, Risktaking, Data Analysis, Campaign Development, Consumer Engagement, Brand Awareness, Sales, Business Development, Brand Management"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-travel-nurses-inc-3807779944,"Ultrasound Technologist, Allied Health Professional, 12 years experience, Flexible and adaptable, Sono Ultrasound Tech, 40 hours per week, 8 hour shifts, 13 weeks duration, Travel Nurse, Day One Health Coverage, 401(k), Competitive salaries, Bonuses/incentives, Health Dental Vision and Life Insurance, HSA plan, 24/7 Clinical Support, Lucrative Referral Bonus, Travel Reimbursement, Onboarding Cost Coverage, Licensure fees, Certification reimbursement, Physical exams, Immunizations, Weekly pay, Continuing Education, Wellness and fitness programs, Mileage reimbursement, Employee assistance programs, Medical benefits, Dental benefits, Vision benefits, Retention bonus"
https://www.linkedin.com/jobs/view/rn-icu-at-north-arkansas-regional-medical-center-3786593671,"Nursing Care, Patient Care, Nursing Process, Care Planning, Pneumonia Care, AMI Care, CHF Care, Pediatric Care, Ventilator Care, Admission Assessment, Electrocardiography, Drug Therapy, Emergency Procedures, Infection Control, Critical Care Course, Communication Skills, English Proficiency, BLS Certification, ACLS Certification, PALS Certification, TNCC Certification, ENPC Certification, Associate's Degree in Nursing, Bachelor's Degree in Nursing, Arkansas RN License, Nursing Experience"
https://www.linkedin.com/jobs/view/plaintiff-personal-injury-attorney-at-morgan-morgan-p-a-3802420158,"Personal Injury Law, Legal Assistant, Paralegal, PI/Med Mal, Health, Dental, Vision, 401k, PTO, FullTime, Office Work"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-armstaffing-3792144235,"Travel Ultrasound Technologist, Radiology, Sonographer, Cardiac Sonography, Allied Health Professional, Per Diem, Travel Contract, TemptoPerm, DirectHire, Healthcare Recruiting, Medical Staffing"
https://www.linkedin.com/jobs/view/sales-consultant-ii-paramount-off-premise-dallas-at-southern-glazer-s-wine-spirits-3801138311,"Sales, Consultative selling, Customer relationship management, Data analysis, CRM (Proof), Product knowledge, Sales presentations, Mobile devices, Online communication, Team player, Fastpaced environment, Driving, Physical demands, Safetysensitive position, Microsoft Office Suite, Proficient in mobile devices (e.g. iPad smartphone), Proficient in using online communication techniques (email posting texting etc.), High School Diploma or GED, Able to travel as needed"
https://www.linkedin.com/jobs/view/wendy-s-shift-leader-at-pilot-company-3805615544,"Restaurant Operations, Customer Service, Calculator, Computer, Teamwork, Flexible Schedule, Microsoft Office Suite"
https://uk.linkedin.com/jobs/view/customer-sales-advisor-glasgow-at-in-sync-automation-3806329991,"Communication, Customer service, Sales, Problemsolving, Flexibility, Adaptability, Microsoft Office, Sky products knowledge, Ability to work in a hybrid environment, Ability to work in a fastpaced environment, Ability to work independently and as part of a team, Strong work ethic, Ability to learn and adapt to new technologies, Ability to work under pressure"
https://www.linkedin.com/jobs/view/service-lead-orinda-%23490-at-gopuff-3640758289,"Communication skills, Collaboration skills, Organization skills, Priority setting skills, Retail store management, Customer service, Merchandising, Sales, Inventory management, Cash management, Health and safety compliance, Wage and hour compliance, Leadership, Motivation, Team management, Coaching, Problemsolving, Conflict resolution, Time management"
https://www.linkedin.com/jobs/view/senior-project-manager-construction-chicago-il-at-michael-page-3785657687,"Project Management, Construction Management, Engineering, Architecture, Carpentry, Concrete Work, Masonry, Site Excavation, Plumbing, Grading, Fire Protection, HVAC, Electrical, Construction Technology, Construction Documentation, Communication, Written Skills, Bachelor's Degree, 10+ Years of Experience, Multifamily or High Rise Tower Construction Projects, Mid to Large Scale Project Teams, Skilled Trades Knowledge, Construction Technology Knowledge, Construction Documentation Knowledge, Excellent Communication and Written Skills"
https://www.linkedin.com/jobs/view/ultrasound-technologist-sonographer-%245k-at-fairfax-radiology-centers-3799134939,"Ultrasound/Sonography, General Ultrasound, Ob, Gyn, Abd, Small Parts, Pediatrics, MSK, RVT, CPR/AED, VA Driver's License, Mon  Fri, Floating Differential Pay, Mileage Reimbursement Pay, Medical Insurance, Dental Insurance, Vision Insurance, Life Insurance, Disability Insurance, 401 K/Profit Sharing Plan, Holiday, PTO, Continuing Education Reimbursement"
https://www.linkedin.com/jobs/view/ultrasound-technologist-full-time-at-piedmont-healthcare-3801288168,"Ultrasound Equipment Operation, Clinical Diagnostic Ultrasound Exams, Routine Invasive Procedures, Patient Services, Imaging Modalities, Patient Care, Neonatal Care, Pediatric Care, Adult Care, Geriatric Care, RDMS (OB or AB) Certification, RT(S) Certification, RT(VS) Certification, RVT or RVS Certification, BLS Certification"
https://www.linkedin.com/jobs/view/amended-operations-research-analyst-12-month-roster-at-irs-office-of-chief-counsel-3803060858,"Operations Research, Calculus, Mathematical Modeling, Optimization, Econometrics, TimeinGrade Requirements, Probability, Statistics, Time after Competitive Appointment, Queuing Theory, Engineering, Physics, Psychometrics, Biometrics, Econometrics, Computer Science, Knowledge of applied mathematics, Specialized experience of at least one year in operations research project assignments, Mathematical/statistical reasoning, Knowledge of Economics Statistics, 3 vacancies in SBSE Deputy Commissioner COLL OPS Headquarters Collection, 3 vacancies in SBSE Operations Support, 3 vacancies in SBSE Office of Fraud OFE Policy Operations"
https://www.linkedin.com/jobs/view/sr-technical-manager-at-adame-services-llc-3734730485,"Java, React, Salesforce, Project Management, Agile, Treasury, Datadriven Metrics & Reporting, Frontend, Backend, Responsive Web Design, Micro Services, Communication Skills, Teamwork, Execution, Task Division, Financial Target/Budget Management, Change of Control, Task Tracking System, Documentation, Offshore Communication, Product/Service Launch, External Facing Production Systems"
https://www.linkedin.com/jobs/view/care-manager-rn-utilization-review-nurse-casual-case-management-upmc-harrisburg-at-upmc-3802864621,"Medical necessity reviews, EPIC, Utilization management, Resource management, Discharge planning, Postacute care, Care facilitation, Patient safety, CORE measures, Concurrent denial process, InterQual criteria, Registered Professional Nurse, UPMC Corporate Care Management Training Certificate, Care Management certification, Act 31 Child Abuse Reporting, Act 33, Act 34, Act 73 FBI Clearance"
https://www.linkedin.com/jobs/view/physician-family-medicine-at-tca-health-inc-nfp-3806394229,"Clinical Assessments, Patient Management, Medical Records, Data Analysis, Patient Referrals, Continuous Quality Improvement, Standards of Practice, Ambulatory Peer Review, Provider Meetings, Infection Control, Health Education, Breast Exams, Pap Smears, Mammography, Lab Tests, Community Health Education"
https://www.linkedin.com/jobs/view/wireless-sales-expert-at-marketsource-inc-3804433525,"Wireless sales, Product sales, Instore product demonstrations, Customer service, Retail sales, Sidebyside selling, Instore promotions, Wireless sales events, Product training, Carrier knowledge, Conference calls, Relationship management, Merchandising, High school diploma or equivalent, Retail sales experience, Training experience, Marketing experience, Advertising experience, Merchandising experience, Public relations experience, Ability to work with minimal supervision, Reliable internet access, Strong work ethics, Personal integrity, Positive attitude, Outstanding communications skills, General technology skills, Flexibility, Prolonged standing, Heavy lifting, Adaptability to fastpaced environment"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-cross-country-allied-3784121857,"Ultrasound Technologist, Echo Ultrasonographer, Echocardiographer, Cardiac Sonographer, Echocardiograms, Imaging, Patient Records, ARDMS, CCI National Certification, BLS Certification (AHA), CPR and AED Certification, Current State License, Housing Allowance, Health Insurance, Dental Insurance, Vision Insurance, Life Insurance, Disability Insurance, Retirement Plan, Paid Time Off, Holiday Pay, Sick Leave, Bereavement Leave, Jury Duty Leave, Military Leave, Professional Development, Continuing Education, Tuition Reimbursement, Certification Reimbursement, Travel Reimbursement, Referral Bonuses"
https://uk.linkedin.com/jobs/view/regional-surveyor-at-john-williams-recruitment-3792276927,"Insurance, Surveying, Technical Decision Making, Customer Service, Building Contractor Liaison, Technical Support"
https://www.linkedin.com/jobs/view/limited-x-ray-technologist-at-radnet-3638553800,"Digital Xray, Medical Imaging, Patient Care, Patient Safety, Insurance Verification, Customer Service, Communication, Problem Solving, Teamwork, Medical Terminology, Anatomy and Physiology, Radiology"
https://www.linkedin.com/jobs/view/mid-level-litigation-associate-attorney-at-bcg-attorney-search-3778609243,"Litigation, Product Liability, Commercial Litigation, J.D. degree, Bar Admission, Discovery Responses, Briefs, Motions, Memoranda, Case Strategy, Communication, Deliverables, Deadlines, Work Relationships, Research, Analytical Skills, Writing Skills, Communication Skills, Interpersonal Skills, Independent Work, Teamwork, Multitasking, Prioritization, Project Management, Attention to Detail, Transferable Skills, Academic Background, Law School, Philadelphia PA, Amlaw, Balanced Workload, Entrepreneurial Culture, Flexible FaceTime, Diversity, Inclusion, ProBono Work, RealLife Experience, Opportunities, Success"
https://www.linkedin.com/jobs/view/master-scheduler-at-baltimore-aircoil-company-3789733296,"Operations, Supply Chain, MRP systems, SAP ERP system, Master scheduling, Production control, Manufacturing scheduling, Safety, Quality, Operations performance, Ownership, Urgency, Manufacturing schedules, Plant sales goals, Sales orders, Master schedule, Supply needs, Staffing needs, Work center, Load leveling, Bottleneck scheduling, Operations input, Output reporting, Sales & operations planning, Communication, Teamwork, Leadership, Capacity management, Layered manufacturing, Organization, Interpersonal skills, Analytical skills, Followup skills, Initiative, Attention to detail, Microsoft Office, Excel, Lean Manufacturing Methodologies, JIT concepts, Bachelor's degree, Business, Operations Management, Accounting, Scheduling team, SMART objectives, Development opportunities, Feedback, Bill of Materials, Order Details, Submittals, Manufacturing, Engineering, Fit, Form, Function, Machine resources, Person resources, Material resources, Production Team, Factory, Product flow, Material flow, Information flow, BAC Supply Chain teams, Amsted Supply Chain teams, Training, Communication, Influencing abilities, Standing, Walking, Lifting, Travel, Noise levels, Temperature fluctuations, Weather exposure, Weekend work, Operating shifts"
https://uk.linkedin.com/jobs/view/quantity-surveyor-at-turner-townsend-3791297237,"Cost Management, Project Cost Monitoring, Forecasting, Reporting, Contract Cash Flow, KPI Management, Programme Performance, Cost Control, Value Engineering, Contract Change Management, Budget Forecasting, Degree in a Relevant Subject, Contract Management (NEC3 Option C preferred), SOX Control Responsibilities, LinkedIn, Twitter, Instagram"
https://www.linkedin.com/jobs/view/expression-of-interest-crestron-control-systems-programmer-virtual-miami-at-j-patrick-associates-3645739226,"Crestron programming, AMX programming, C#, C++, CTS, CTSI, Planar, NEC, Cinemassive, Jupiter, Extron, Cisco, Biamp, Tesira, Crestron Master level programmer, Crestron DMCE, System recovery protocols, Bachelor's degree in computer science computer systems engineering or related field, 3+ years experience as a Crestron & AMX programmer, Crestron Master level programmer & AMX ACE certifications, Keen ability to install troubleshoot and maintain Crestron & AMX electronic systems, Experience installing and testing code onsite, Experience working with clients, Ability to explain technical concepts to nontechnical users, Strong oral and written communication skills, Independent work ethic, Interest and aptitude for wiring hookup and installation techniques, Clean DMV record"
https://ca.linkedin.com/jobs/view/spanish-linguist-california-at-kace-company-3799407900,"Spanish, English, Transcription, Translation, Slang, Colloquialisms, Live project, Court ready transcriptions, Specialized software, JSI voice box, Penlink, Comverse, MS Office, Microsoft Word, Excel, PowerPoint, Outlook, Typing, Communication, Teamwork, Language Assessment, Listening, Speaking, Reading, Writing"
https://www.linkedin.com/jobs/view/senior-software-engineer-devops-at-jobs-for-humanity-3802479476,"DevOps Engineering, Microsoft Endpoint Configuration Manager (MECM), Microsoft PowerBI, Terraform, Jenkins, AWS tools and services, Powershell, SQL, Python, Java, JavaScript, Golang, Bash, Perl, Ruby, Agile Development Practices, Ansible, Cloud Native technologies, Amazon Web Services, Microsoft Azure, Google Cloud Platform, Windows, Unix, Linux system administration, Bachelor’s degree, 4 years of experience in DevOps Engineering, 2 years of experience with Cloud Native technologies, 2 years of experience with Windows Unix or Linux system administration"
https://uk.linkedin.com/jobs/view/proposals-manager-hard-services-fm-at-ng-bailey-3790108909,"Proposal Management, Proposal Writing, RFI, PQQ, ITT, RFP, Bid Library Management, Content Library Management, Proposal Automation Solution, Bid Management, Estimation, Response Templates, SME Liaison, Proofreading, Business Development, Graphic Design, Microsoft PowerPoint, Microsoft Word, APMP Foundation, English Language, Grammar, Sentence Structure, Organizational Skills"
https://www.linkedin.com/jobs/view/ultrasound-technologist-night-shift-m-th-8p-to-6-30a-at-atrium-health-3791484586,"Ultrasound, Portable US, General and all general ultrasound images, Acquisition, Processing, Submission, Interpretation, Archiving, ARDMS, ARRT, Radiologic Technology, Vascular, Cardiovascular, BS in Ultrasound, High School Diploma, GED Diploma"
https://au.linkedin.com/jobs/view/broker-at-bmoney-finance-3797537028,"Finance, Mortgage Broking, Microsoft Excel, Microsoft Word, Database Management, CRM Management, Communication Skills, Attention to Detail, Organizational Skills, Teamwork, Time Management, Initiative, Deadline Management, Unsupervised Work, Banking and Finance Legislation, Regulatory Requirements"
https://www.linkedin.com/jobs/view/rn-case-manager-at-amedisys-3799846793,"Nursing, CPR certification, Driver's license, Patient assessment, Care planning, Communication, Documentation, Staff education, Clinical development, Continuing education"
https://www.linkedin.com/jobs/view/senior-engineer-i-information-services-at-microchip-technology-inc-3767868872,"Microsoft Office 365, Azure Data Analyst, SaaS offerings, SIEM, Microsoft 365, Azure cloudbased infrastructure, Information technology trends, Security standards, Sentinel, Splunk, Kusto Query Language (KQL), PowerShell, Microsoft Graph, Office 365 administration APIs, Power BI, Power Automate, Intune, Azure Identity and Rights Management, Enterprise Mobility Suite, Internet protocols, Firewalls, Proxies, Intrusion detection/prevention systems, Breach and investigative analysis, AWS, GCP, Security Operations Center processes and procedures, Cloud hosting solutions, Verbal and written communication skills, Data flows, Network diagrams"
https://uk.linkedin.com/jobs/view/sales-consultant-at-ann-summers-3806522687,"Sales, Customer service, Retail, Building relationships, Knowledge of products, Sales targets, Staff discount, Bonus, Career opportunities, Fun initiatives, Wellness programme"
https://www.linkedin.com/jobs/view/wendy-s-shift-leader-at-pilot-flying-j-3805639373,"Customer service, Restaurant operations, Calculator, Computer, Teamwork, Flexible schedule, Nights, Days, Weekends, Holidays, Background check, Medical plan, Dental, Vision, 401(k), Flexible spending accounts, Adoption assistance, Tuition reimbursement, Weekly pay"
https://www.linkedin.com/jobs/view/peer-specialist-at-jewish-board-of-family-and-children-s-services-3794643260,
https://www.linkedin.com/jobs/view/travel-ultrasound-technologist-%242-940-per-week-at-planet-healthcare-3805340131,"Ultrasound Technologist, Allied Health Professional, Medical benefits, Vision benefits, Dental benefits, 401k retirement plan, Weekly pay, Referral bonus"
https://www.linkedin.com/jobs/view/registered-polysomnography-technologist-parma-at-university-hospitals-3670675051,"Polysomnography, Diagnostic Services, Therapeutic Services, Home Sleep Apnea Test, Scoring, PSG, Titration Studies, MSLT, MWT, PAP Nap, HSAT, Sleep Procedures, Respiratory Care, Machine Maintenance, Sleep Center Collaboration, Patient Education, AgeAppropriate Care, Professional Standards Adherence, SelfDevelopment, Quality Improvement, PPE Usage, Registered Polysomnographic Technologist, Board of Registered Polysomnographic Technologists Certification, Patient Monitoring, Care Delivery, AASM Standards, Scoring Requirements"
https://www.linkedin.com/jobs/view/assistant-manager-yard-maintenance-at-five-rivers-cattle-feeding-3686504724,"Management, Communication, Problem Solving, Knowledge of Vehicle Mechanics, Knowledge of Cattle Handling, Knowledge of MS Word Excel and Database Software, Attention to Detail, Problem Solving, Strong Practical Skills, Ability to Communicate with Diverse Teams, Budget Management, Proficient in MS Office 365 Suite, Analytical Thinking, Attention to Detail"
https://www.linkedin.com/jobs/view/ultrasound-technologist-at-vir-consultant-llc-3793678338,"Ultrasound, Sonography, Radiologists, Equipment failure, Problemsolving, Decisionmaking, Teamwork, Time management, Flexibility, Work ethic, Confidentiality, Professional development, Patient care, Associate's degree, Science, Ultra Sound Technologist license"
https://www.linkedin.com/jobs/view/financial-markets-real-estate-accounting-advisory-manager-at-pwc-3770176291,"US GAAP, Financial instrument guidance, Consolidation, Transfers of financial assets, Derivatives, Hedging, Debt, Equity, Foreign exchange, Securitizations, Investment accounting, Transfer accounting, Consolidation analyses, Private placements, Post deal accounting, Restructurings, Change in accounting standards, Capital markets, Complex accounting, Transactionsbased activities, Technical accounting, Financial reporting standards, Business financials, Reporting processes, Engagement economics, Globalization, Diversity, Communication, Teamwork, Problem solving, Leadership, Ethics, Bachelor's degree, 5 years of experience, CPA License, Level 3 of the CFA, JD, PhD, MBA, Master's degree in Finance, Master's degree in Tax, Master's degree in Quantitative Statistics, Master's degree in Financial Engineering, Master's degree in Economics, Master's degree in Real Estate Finance, Master's degree in Hospitality, State Certified Appraiser License, Member of Appraisal Institute (MAI), Member of American Society of Appraisers (ASA), CRE certification, CRI certification, CCIM certification, CHA certification, PMP certification, Juris Doctorate"
https://www.linkedin.com/jobs/view/senior-consultant-water-resources-engineer-at-wsp-in-the-u-s-3710306932,"Water Resource Engineer, Civil Engineering, Environmental Engineering, AutoCAD, MS Office, ESRI GIS, EPA SWMM, HECRAS, MIKE SHE, ICPR, Data Management, Technical Writing, Project Management, Statistical Software, QA/QC, Communication Skills, Attention to Detail, Teamwork, Flexibility, ProblemSolving, Ability to Work in Varying Environments, Ability to Swim, Professional Judgment, Consistency, Ability to Work Outside Normal Business Hours, Client and Supervisor Communication, Ability to Establish Relationships, Florida Driver's License, Ability to Perform Essential Job Duties, Travel (Not Required), Regular Job Status, FullTime Employee, Bachelor's Degree, Professional Engineer License (Florida), Data Analysis, Reasonable Accommodations for Disabilities"
https://www.linkedin.com/jobs/view/business-coordinator-neurosciences-at-stony-brook-medicine-3802098669,"Microsoft Office, Excel, Email, Internet, Zoom, Microsoft Teams, Time management, Project Management, Analytical Skills, Communication skills, Teamwork, Problemsolving"
https://www.linkedin.com/jobs/view/pwc-private-audit-senior-associate-at-pwc-3801103653,"Problem solving, Critical thinking, Business acumen, Technical capabilities, Whole leadership, Global acumen, Relationships, Experimentation, Digitization, Automation, U.S. GAAP, U.S. GAAS, CPA license, 150 credit hour requirement, Accounting, Manufacturing, Retail, Distribution, Services, Financial reporting standards, Communication, Team leadership, Team member, PwC Professional, PwC Professional skills, PwC Professional responsibilities"
https://www.linkedin.com/jobs/view/bilingual-legal-receptionist-file-clerk-spanish-english-%2416-hour-at-direct-talent-solutions-3806252327,"Receptionist, Communication, Microsoft Office Suite, Customer service, Office tasks, Call handling, Fastpaced environment, Teamoriented, Proactive problemsolving, Ability to meet deadlines, Time management, Bilingual (English/Spanish)"
https://uk.linkedin.com/jobs/view/lettings-property-manager-at-floorspace-property-management-3804002960,"Microsoft Office Suite, Lettings and property management, Customer service, Problemsolving, Attention to detail, Ability to work under pressure, Communication, Marketing, ARLA or industryrelated qualifications, Driving license"
https://www.linkedin.com/jobs/view/sales-retail-consultant-at-palm-beach-tan-3739824576,"Customer service, Communication, Problemsolving, Safety, Operations, Legal compliance, Cash handling, Administrative paperwork, High school diploma, Standing, Bending, Walking, Lifting, Reliable transportation, Flexible availability, Nights, Weekends"
https://www.linkedin.com/jobs/view/creative-cloud-product-manager-korean-fluency-at-software-guidance-assistance-inc-sga-inc-3803046117,"Product Management, Software Development, Adobe Creative Cloud Products, Product Roadmaps, GotoMarket Strategy, Design Discussions, CrossFunctional Teams, UI/UX Design, Sales, Customer Support, Technical Field, UX/UI Design, Engineering, Finance, Marketing, Bachelor's Degree, Photoshop, Illustrator, APAC Countries, Bilingual English & Korean, NativeLevel Korean Language Skills"
https://www.linkedin.com/jobs/view/sr-cell-therapy-account-manager-iowa-nebraska-at-kite-pharma-3807291578,"Customer Focus, Action Oriented, Resourcefulness, Plans & Aligns, Ensures Accountability, Drives Results, Collaborates, Interpersonal Savvy, Builds Networks, Communicates Effectively, Persuades, Instills Trust, Being Resilient, Demand Generation, Account Engagement, Patient access and reimbursement support, CART Process Support, Oncology, Cell Therapy, Lymphoma, Leukemia, Sales, Marketing, Account Management, Strategic Planning, Problem Solving, Execution, Leadership, Negotiation, Relationship Building, Communication, Persuasion, Analytical Skills, Problem Solving, Decision Making, CrossFunctional Teamwork, Master's Degree, Bachelor's Degree, High School Diploma, Pharmaceutical Industry, Healthcare Industry, Gilead Sciences Inc., Kite Pharma, CRM"
https://www.linkedin.com/jobs/view/lead-it-support-analyst-epic-ehr-at-kaiser-permanente-3782515250,"EMR, Epic EHR, Service Desk, Work plans, Procedures, Policies, Prioritization, Troubleshooting, Escalation, Incident management, Problem management, Change management, Knowledge management, Disaster recovery, Business continuity, Computer Science, Engineering, Social Science, Education, Business, Health Care, California, Walnut Creek, Mon, Tue, Wed, Thu, Fri, Fulltime, Standard, Non Union Employee"
https://www.linkedin.com/jobs/view/nurse-case-manager-at-loyola-medicine-3785862715,"RN Case Manager, Hospital experience, Clinical experience, Medicine, Surgery, Critical care, Telemetry, ED, Inpatient Care Management, Case Management, Multidisciplinary rounds, Patient assessment, Plan of care, Care coordination, Patient education, Safe discharge, Bachelor's Degree, Master's Degree"
https://www.linkedin.com/jobs/view/sales-consultant-at-marinemax-3796383754,"Sales skills, Customer service, Product knowledge, Data entry, Communication, Leadership, Seamanship, Online learning, Microsoft Office Suite, IDS system"
https://www.linkedin.com/jobs/view/registered-nurse-surgical-intensive-care-unit-sicu-at-alto-health-care-staffing-3807780519,"Registered Nurse (RN), Critical Care Nursing, Vital signs, Oxygen levels, Neurological status, Medications, Wound care, Postoperative dressing changes, Drainage management, Ventilator settings, Mechanical ventilation, Patient education, Postoperative care, Emergency response, Lifesaving interventions, Infection control, Patient assessment, Clinical assessment, Critical thinking, Communication, Interpersonal abilities, Teamwork, Stress management, ACLS, BLS, BSN, CCRN"
https://uk.linkedin.com/jobs/view/front-of-house-team-leader-at-stonegate-group-3795646617,"Team Leadership, Coaching, Communication, Hospitality, Guest Service, Compliance, Pub Management, Food and Beverage Service, Sales, Customer Service, Teamwork, Alcohol Sales"
https://www.linkedin.com/jobs/view/assistant-community-manager-at-rpm-living-3805232913,"Multifamily property management, Yardi software, Leadership, Management, Flexible schedule, Driver's license, Background check"
https://www.linkedin.com/jobs/view/automotive-sales-consultant-at-bellevue-nissan-3802732365,"Customer service, Sales, Communication, Team work, Active listening, Product presentation, Negotiation, Enthusiasm, Energy, Outgoing, Clean driver's license, Background check, Drug screen"
https://www.linkedin.com/jobs/view/pt-customer-service-leader-at-food-lion-3681914984,"Customer service, Technical requirements, Cashier, Service center, Computers, Communication systems, Communication skills, Ability to learn, Ability to perform repetitive hand and arm motions, Ability to bend and lift products, Ability to pull or push heavy objects, Ability to stand for long periods of time, Ability to handle a variety of substances, Ability to use hands to handle currency and operate equipment, Ability to reach and grasp at various levels, Ability to meet established volume activity standards, Ability to tolerate extreme hot/cold temperatures, Ability to check ID cards checks invoices and other written documents, Ability to move empty bottles and containers"
https://www.linkedin.com/jobs/view/branch-operations-lead-at-east-west-bank-3338518927,"Customer service skills, Banking and financial service experience, Knowledge of branch operations, Familiarity with standard branch technology and teller equipment, Problemsolving skills, Decisionmaking skills, High school diploma or GED, Bachelor's degree, Online banking, Mobile banking, Digital acumen"
https://www.linkedin.com/jobs/view/emergency-medicine-at-vista-staffing-3780877205,"Emergency Medicine, ACLS, BLS, Board Certification in Emergency Medicine, Board Eligibility in Emergency Medicine, Active Florida License, US Work Visa"
https://www.linkedin.com/jobs/view/registered-nurse-at-steward-health-care-3805613156,"Nursing, Critical Care, Patient Care, Hemodynamic Monitoring, Diagnostic Studies, Symptomatology, BLS, ACLS, BSN, Massachusetts Registered Nurse Licensure"
https://www.linkedin.com/jobs/view/sr-project-manager-wireless-at-prime-electric-3803066418,"Project Management, Structured Cabling, Security, Access Control, CCTV, AV, ERRCS, 2Way Comm, CellDAS, Construction Cost, Scheduling, Estimating, Engineering, Accounting, Change Orders, Job Estimates, Project Management Tools, Integrated Job Cost Systems, Critical Path Scheduling, DesignBuild Delivery Models, Negotiation, Leadership, Problem Solving, Analytical Skills, Communication Skills, Cooperation, Positive Attitude, Work Environment, Bachelor's Degree in CM, 7 Years' Experience"
https://www.linkedin.com/jobs/view/senior-quality-operations-manager-1st-shift-at-jobsinlogistics-com-3801859846,"Microsoft Office, Computerized scanner equipment, Bachelor's in Logistics, AS9100/ ISO, Lean, Six Sigma, Continuous process improvement, Warehousing, Thirdparty logistics (3PL), Data analysis, Problemsolving, Physical agility, Heat and cold tolerance"
https://www.linkedin.com/jobs/view/finance-manager-sg-a-at-primient-3803181081,"Finance, Accounting, Power BI, Excel, Power Point, SG&A, Variance analysis, Cost reporting, Financial forecasting, Budget preparation, Process optimization, Leadership, Communication, Collaboration, Data analysis, Problemsolving, Analytical skills, MBA, Undergraduate degree"
